method,time_s,reference,speed,command,error
Manual,6.92,0.8,0.7987399533170079,0.7911726820787643,0.0012600466829921775
Manual,6.93,0.8,0.7987419986000927,0.7988524438866733,0.0012580013999073936
Manual,6.94,0.8,0.7992237505062447,0.8252383534384581,0.000776249493755321
Manual,6.95,0.8,0.7986312777165654,0.766637747073881,0.0013687222834346535
Manual,6.96,0.8,0.7987640627404807,0.8059344540319111,0.0012359372595193152
Manual,6.97,0.8,0.7988867775992065,0.8055133799703955,0.0011132224007935898
Manual,6.98,0.8,0.7987015752253493,0.7887006470370674,0.0012984247746506972
Manual,6.99,0.8,0.7994761715606555,0.8413043736671902,0.0005238284393445092
Manual,7.0,0.8,0.7994018565210517,0.7953888443824457,0.0005981434789483764
Manual,7.01,0.8,0.799386045028644,0.7985322244386308,0.0006139549713560788
Manual,7.0200000000000005,0.8,0.7992263826640316,0.7906046149749602,0.0007736173359684795
Manual,7.03,0.8,0.798807202047715,0.7761714487666217,0.0011927979522849963
Manual,7.04,0.8,0.7987676910745755,0.7966340985250394,0.0012323089254245856
Manual,7.05,0.8,0.799457347150432,0.8366987752466878,0.0005426528495680039
Manual,7.0600000000000005,0.8,0.7995054703372345,0.8021041224245676,0.0004945296627655305
Manual,7.07,0.8,0.7993828898946443,0.7927635459947776,0.0006171101053557004
Manual,7.08,0.8,0.7993195008118141,0.7958964903389838,0.0006804991881859124
Manual,7.09,0.8,0.7997285780002327,0.8218187461748364,0.0002714219997673739
Manual,7.1000000000000005,0.8,0.800165603327073,0.8237649709764521,-0.00016560332707293846
Manual,7.11,0.8,0.7998151842199704,0.7808925524364361,0.0001848157800296013
Manual,7.12,0.8,0.7996361559810513,0.7899686310794182,0.00036384401894873353
Manual,7.13,0.8,0.7996249336157668,0.7990189258904049,0.0003750663842332358
Manual,7.140000000000001,0.8,0.8001581484345714,0.8289517486500196,-0.00015814843457140348
Manual,7.15,0.8,0.7994636479934002,0.7619606241701552,0.0005363520065998495
Manual,7.16,0.8,0.8004256584314099,0.8523742220839329,-0.0004256584314098477
Manual,7.17,0.8,0.8003552242249601,0.7965517770766692,-0.0003552242249600379
Manual,7.18,0.8,0.7995485511894611,0.7559882072725164,0.0004514488105389347
Manual,7.19,0.8,0.799658833926875,0.8056141017472237,0.0003411660731250654
Manual,7.2,0.8,0.7996121628719818,0.7970919259077511,0.00038783712801826464
Manual,7.21,0.8,0.8000184098259132,0.8219557453382091,-1.84098259131682e-05
Manual,7.22,0.8,0.7995233629207463,0.7727908300417342,0.0004766370792537167
Manual,7.23,0.8,0.7999896930204808,0.8251715184061428,1.0306979519203452e-05
Manual,7.24,0.8,0.7998504254313321,0.7923299756172992,0.00014957456866793173
Manual,7.25,0.8,0.7997885200553693,0.7964456297533727,0.0002114799446307769
Manual,7.26,0.8,0.8001174059337288,0.8178772433651447,-0.00011740593372877584
Manual,7.2700000000000005,0.8,0.7997568637921706,0.7802875881480245,0.000243136207829453
Manual,7.28,0.8,0.8002173507161163,0.8250836446091885,-0.00021735071611628243
Manual,7.29,0.8,0.8003355579578374,0.8067187490107725,-0.0003355579578373513
Manual,7.3,0.8,0.8002297363703921,0.7945153706483475,-0.00022973637039203076
Manual,7.3100000000000005,0.8,0.8002821260601699,0.8031111693081749,-0.00028212606016986275
Manual,7.32,0.8,0.8000514728108956,0.7875961973500833,-5.1472810895569765e-05
Manual,7.33,0.8,0.7997387286769743,0.7828505454452226,0.00026127132302578016
Manual,7.34,0.8,0.7998842964294403,0.8077449550626032,0.00011570357055978864
Manual,7.3500000000000005,0.8,0.8000652600346434,0.8098372947156126,-6.526003464335517e-05
Manual,7.36,0.8,0.8001927250928628,0.8070758382367059,-0.00019272509286272221
Manual,7.37,0.8,0.8002447125584407,0.8030520356996458,-0.00024471255844060735
Manual,7.38,0.8,0.7999189157722176,0.782325889316173,8.108422778241309e-05
Manual,7.390000000000001,0.8,0.800000353469888,0.8043979891440868,-3.534698879148479e-07
Manual,7.4,0.8,0.7998614132144527,0.7923586394209512,0.0001385867855473455
Manual,7.41,0.8,0.7999118351190013,0.8026346179646293,8.816488099872011e-05
Manual,7.42,0.8,0.8001836747916055,0.8148630171122258,-0.0001836747916054149
Manual,7.43,0.8,0.7998497398274101,0.7818172517608613,0.0001502601725899
Manual,7.44,0.8,0.8002004617028797,0.8191394429782394,-0.000200461702879684
Manual,7.45,0.8,0.8001342461290291,0.7965586051410906,-0.00013424612902901423
Manual,7.46,0.8,0.7996219969427983,0.7719605408863398,0.00037800305720170346
Manual,7.47,0.8,0.8000482831138005,0.8230677363479161,-4.828311380045136e-05
Manual,7.48,0.8,0.8000349698244436,0.7993160521991675,-3.496982444350927e-05
Manual,7.49,0.8,0.8005098477376157,0.8261532550489082,-0.000509847737615643
Manual,7.5,0.8,0.8005346100337584,0.8018717740254647,-0.0005346100337583204
Manual,7.51,0.8,0.8008786808839123,0.8194585067922266,-0.0008786808839122973
Manual,7.5200000000000005,0.8,0.8007963339329545,0.7963495985812284,-0.0007963339329544183
Manual,7.53,0.8,0.8008089952355468,0.8014927055755316,-0.0008089952355467833
Manual,7.54,0.8,0.800621363030254,0.7904892239444397,-0.0006213630302539519
Manual,7.55,0.8,0.8000318423200563,0.7681977239693805,-3.184232005626342e-05
Manual,7.5600000000000005,0.8,0.7999975116966697,0.7981436580337926,2.4883033303835234e-06
Manual,7.57,0.8,0.7998412215939877,0.7914015560491626,0.00015877840601230542
Manual,7.58,0.8,0.7999350291902061,0.8050006393859955,6.497080979395164e-05
Manual,7.59,0.8,0.800054844689964,0.8065248816768907,-5.484468996397318e-05
Manual,7.6000000000000005,0.8,0.8003241677090067,0.814867610737313,-0.000324167709006673
Manual,7.61,0.8,0.8008315027492221,0.8282275949208504,-0.0008315027492220572
Manual,7.62,0.8,0.8006331931115657,0.7899244726781199,-0.000633193111565622
Manual,7.63,0.8,0.8000064543436759,0.7661625608776296,-6.4543436758546235e-06
Manual,7.640000000000001,0.8,0.7999007611780128,0.7941933302322021,9.923882198725753e-05
Manual,7.65,0.8,0.8001296089844074,0.8124873905297184,-0.00012960898440739221
Manual,7.66,0.8,0.7996045259386855,0.7712500414697016,0.0003954740613145713
Manual,7.67,0.8,0.7998580579826301,0.8135487883556377,0.00014194201736994483
Manual,7.68,0.8,0.8000941116422998,0.8128410092644656,-9.411164229977675e-05
Manual,7.69,0.8,0.8004551300158479,0.8199501221874408,-0.00045513001584784885
Manual,7.7,0.8,0.8006525649238749,0.8113140499573335,-0.0006525649238748876
Manual,7.71,0.8,0.8005879160829535,0.7970968786731956,-0.0005879160829534991
Manual,7.72,0.8,0.7998437957251873,0.7596612964058091,0.00015620427481277677
Manual,7.73,0.8,0.7999815439704295,0.8074199492135121,1.8456029570512733e-05
Manual,7.74,0.8,0.8003355229576535,0.8194503882677473,-0.00033552295765348905
Manual,7.75,0.8,0.8004653411124064,0.8074755214690621,-0.00046534111240637
Manual,7.76,0.8,0.8004483034095494,0.7995282674552707,-0.00044830340954937764
Manual,7.7700000000000005,0.8,0.8009126601515701,0.8259879242206868,-0.0009126601515700994
Manual,7.78,0.8,0.8006927179376512,0.7888158383860299,-0.0006927179376511328
Manual,7.79,0.8,0.8003608499807211,0.7824399803064994,-0.00036084998072105634
Manual,7.8,0.8,0.8002357876520237,0.7934824219023683,-0.0002357876520237001
Manual,7.8100000000000005,0.8,0.8000500272974042,0.7900189681479491,-5.002729740410938e-05
Manual,7.82,0.8,0.8004999474353619,0.8247956348850795,-0.0004999474353618583
Manual,7.83,0.8,0.8009636617240548,0.8260042333134694,-0.0009636617240547096
Manual,7.84,0.8,0.8003804643291903,0.7688878050065099,-0.0003804643291902554
Manual,7.8500000000000005,0.8,0.8000117990785555,0.780103875544272,-1.1799078555418951e-05
Manual,7.86,0.8,0.8005598180769996,0.830152843992984,-0.0005598180769995631
Manual,7.87,0.8,0.8004153603885742,0.7926146452136036,-0.0004153603885741486
Manual,7.88,0.8,0.8003672408761292,0.7977687872041024,-0.0003672408761291601
Manual,7.890000000000001,0.8,0.8001669175650955,0.7893494587692778,-0.00016691756509545908
Manual,7.9,0.8,0.8001191001893764,0.7975369619005444,-0.00011910018937633104
Manual,7.91,0.8,0.8003007299622092,0.8101087376951871,-0.0003007299622092008
Manual,7.92,0.8,0.8002128713891967,0.7954685084465195,-0.00021287138919667825
Manual,7.930000000000001,0.8,0.8001573903434771,0.7971614138746201,-0.0001573903434770596
Manual,7.94,0.8,0.8001772181224358,0.8012479181862086,-0.00017721812243576274
Manual,7.95,0.8,0.8007580465272515,0.832122780387299,-0.0007580465272514214
Manual,7.96,0.8,0.8015599324270585,0.8448617710166388,-0.0015599324270584303
Manual,7.97,0.8,0.8014900298725042,0.7977152919265722,-0.0014900298725041283
Manual,7.98,0.8,0.8017363895604754,0.8150398127109244,-0.0017363895604753932
Manual,7.99,0.8,0.8013545282824592,0.7807340192695859,-0.0013545282824591887
Manual,8.0,0.8,0.8009446705093269,0.7788123507601807,-0.0009446705093268948
Ziegler-Nichols relay,0.0,0.0,0.0,0.0,0.0
Ziegler-Nichols relay,0.01,0.0,0.003994598709292132,0.21970292901106728,-0.003994598709292132
Ziegler-Nichols relay,0.02,0.0,0.003921969641850457,0.0,-0.003921969641850457
Ziegler-Nichols relay,0.03,0.0,0.004527794330710199,0.03724232752913621,-0.004527794330710199
Ziegler-Nichols relay,0.04,0.0,0.004775837145808761,0.01817014916113112,-0.004775837145808761
Ziegler-Nichols relay,0.05,0.0,0.004708531748797404,0.0010740403101841042,-0.004708531748797404
Ziegler-Nichols relay,0.06,0.0,0.0064520515848014905,0.10060212272902216,-0.0064520515848014905
Ziegler-Nichols relay,0.07,0.0,0.006334741555986918,0.0,-0.006334741555986918
Ziegler-Nichols relay,0.08,0.0,0.006655074633904811,0.023953060841471068,-0.006655074633904811
Ziegler-Nichols relay,0.09,0.0,0.006534073276924723,0.0,-0.006534073276924723
Ziegler-Nichols relay,0.1,0.0,0.0077826070766332306,0.07520343226089263,-0.0077826070766332306
Ziegler-Nichols relay,0.11,0.0,0.009246615573208663,0.08830307438828197,-0.009246615573208663
Ziegler-Nichols relay,0.12,0.0,0.010200055795044386,0.061685827774173425,-0.010200055795044386
Ziegler-Nichols relay,0.13,0.0,0.011309274466114256,0.07120708270388722,-0.011309274466114256
Ziegler-Nichols relay,0.14,0.0,0.012500583573209548,0.07683127535635534,-0.012500583573209548
Ziegler-Nichols relay,0.15,0.0,0.012709809796803117,0.024008025870855813,-0.012709809796803117
Ziegler-Nichols relay,0.16,0.0,0.012478722345952152,0.0,-0.012478722345952152
Ziegler-Nichols relay,0.17,0.0,0.013027496674117508,0.04266131039504672,-0.013027496674117508
Ziegler-Nichols relay,0.18,0.0,0.012790633098224462,0.0,-0.012790633098224462
Ziegler-Nichols relay,0.19,0.0,0.013646682282869088,0.05987333825367889,-0.013646682282869088
Ziegler-Nichols relay,0.2,0.0,0.014009785661644536,0.03361736811551877,-0.014009785661644536
Ziegler-Nichols relay,0.21,0.0,0.013755062285978273,0.0,-0.013755062285978273
Ziegler-Nichols relay,0.22,0.0,0.014203818551266683,0.03843665687684091,-0.014203818551266683
Ziegler-Nichols relay,0.23,0.0,0.01555721809530151,0.08864079347318211,-0.01555721809530151
Ziegler-Nichols relay,0.24,0.0,0.016081737032371313,0.04440575963414069,-0.016081737032371313
Ziegler-Nichols relay,0.25,0.0,0.015789341813600925,0.0,-0.015789341813600925
Ziegler-Nichols relay,0.26,0.0,0.015502262871535452,0.0,-0.015502262871535452
Ziegler-Nichols relay,0.27,0.0,0.016936854896571325,0.09440482424850843,-0.016936854896571325
Ziegler-Nichols relay,0.28,0.0,0.01778248877377656,0.06344671814285917,-0.01778248877377656
Ziegler-Nichols relay,0.29,0.0,0.01745917079607153,0.0,-0.01745917079607153
Ziegler-Nichols relay,0.3,0.0,0.0189975878754562,0.10207211016222831,-0.0189975878754562
Ziegler-Nichols relay,0.31,0.0,0.019337722597450254,0.0377049975851292,-0.019337722597450254
Ziegler-Nichols relay,0.32,0.0,0.01898612764113298,0.0,-0.01898612764113298
Ziegler-Nichols relay,0.33,0.0,0.01884490935920574,0.011219122135134943,-0.01884490935920574
Ziegler-Nichols relay,0.34,0.0,0.019256979834229214,0.041508785485496774,-0.019256979834229214
Ziegler-Nichols relay,0.35000000000000003,0.0,0.018921791494751466,0.000821621162953038,-0.018921791494751466
Ziegler-Nichols relay,0.36,0.0,0.022124767946355286,0.19508549633296152,-0.022124767946355286
Ziegler-Nichols relay,0.37,0.0,0.021722499438239735,0.0,-0.021722499438239735
Ziegler-Nichols relay,0.38,0.0,0.022720120858329806,0.07659167754319365,-0.022720120858329806
Ziegler-Nichols relay,0.39,0.0,0.024042056448139573,0.09542657829786699,-0.024042056448139573
Ziegler-Nichols relay,0.4,0.0,0.02360492814908249,0.0,-0.02360492814908249
Ziegler-Nichols relay,0.41000000000000003,0.0,0.023175747637280992,0.0,-0.023175747637280992
Ziegler-Nichols relay,0.42,0.0,0.023855841828097784,0.06058092813220449,-0.023855841828097784
Ziegler-Nichols relay,0.43,0.0,0.024887480141760805,0.08059594907956392,-0.024887480141760805
Ziegler-Nichols relay,0.44,0.0,0.024434980502819698,0.0,-0.024434980502819698
Ziegler-Nichols relay,0.45,0.0,0.024259357846584225,0.014775734409868636,-0.024259357846584225
Ziegler-Nichols relay,0.46,0.0,0.023818278613009967,0.0,-0.023818278613009967
Ziegler-Nichols relay,0.47000000000000003,0.0,0.023634342072090253,0.013701768862425641,-0.023634342072090253
Ziegler-Nichols relay,0.48,0.0,0.024031471305901234,0.045476449931694266,-0.024031471305901234
Ziegler-Nichols relay,0.49,0.0,0.023594535463975757,0.0,-0.023594535463975757
Ziegler-Nichols relay,0.5,0.8,0.04134736209190347,1.0,0.7586526379080966
Ziegler-Nichols relay,0.51,0.8,0.058777410053868856,1.0,0.7412225899461312
Ziegler-Nichols relay,0.52,0.8,0.07589054805288942,1.0,0.7241094519471106
Ziegler-Nichols relay,0.53,0.8,0.09269253808829142,1.0,0.7073074619117086
Ziegler-Nichols relay,0.54,0.8,0.10918903739577704,1.0,0.690810962604223
Ziegler-Nichols relay,0.55,0.8,0.12538560035221746,1.0,0.6746143996477826
Ziegler-Nichols relay,0.56,0.8,0.14128768034581352,1.0,0.6587123196541865
Ziegler-Nichols relay,0.5700000000000001,0.8,0.15690063161225326,1.0,0.6430993683877468
Ziegler-Nichols relay,0.58,0.8,0.17222971103748502,1.0,0.627770288962515
Ziegler-Nichols relay,0.59,0.8,0.18728007992771256,1.0,0.6127199200722875
Ziegler-Nichols relay,0.6,0.8,0.2020568057472087,1.0,0.5979431942527913
Ziegler-Nichols relay,0.61,0.8,0.21656486382453216,1.0,0.5834351361754679
Ziegler-Nichols relay,0.62,0.8,0.2308091390277225,1.0,0.5691908609722776
Ziegler-Nichols relay,0.63,0.8,0.24479442740903662,1.0,0.5552055725909635
Ziegler-Nichols relay,0.64,0.8,0.25852543781978143,1.0,0.5414745621802186
Ziegler-Nichols relay,0.65,0.8,0.2720067934957854,1.0,0.5279932065042147
Ziegler-Nichols relay,0.66,0.8,0.28524303361404385,1.0,0.5147569663859561
Ziegler-Nichols relay,0.67,0.8,0.29823861482106123,1.0,0.5017613851789389
Ziegler-Nichols relay,0.68,0.8,0.31099791273340555,1.0,0.4890020872665945
Ziegler-Nichols relay,0.6900000000000001,0.8,0.32352522341098,1.0,0.47647477658902004
Ziegler-Nichols relay,0.7000000000000001,0.8,0.33582476480350765,1.0,0.4641752351964924
Ziegler-Nichols relay,0.71,0.8,0.34790067817071657,1.0,0.4520993218292835
Ziegler-Nichols relay,0.72,0.8,0.3597570294767035,1.0,0.44024297052329653
Ziegler-Nichols relay,0.73,0.8,0.3713978107589453,1.0,0.42860218924105475
Ziegler-Nichols relay,0.74,0.8,0.382826941472419,1.0,0.417173058527581
Ziegler-Nichols relay,0.75,0.8,0.39404826980928415,1.0,0.4059517301907159
Ziegler-Nichols relay,0.76,0.8,0.4050604698227795,0.9997192705515288,0.39493953017722055
Ziegler-Nichols relay,0.77,0.8,0.41587755218963807,1.0,0.384122447810362
Ziegler-Nichols relay,0.78,0.8,0.42649796033164467,1.0,0.3735020396683554
Ziegler-Nichols relay,0.79,0.8,0.43692527014379656,1.0,0.3630747298562035
Ziegler-Nichols relay,0.8,0.8,0.4462068113898725,0.9474100386779742,0.35379318861012754
Ziegler-Nichols relay,0.81,0.8,0.4562757784555112,1.0,0.34372422154448884
Ziegler-Nichols relay,0.8200000000000001,0.8,0.4661616733926837,1.0,0.3338383266073163
Ziegler-Nichols relay,0.8300000000000001,0.8,0.475867824785544,1.0,0.32413217521445603
Ziegler-Nichols relay,0.84,0.8,0.4853975006985341,1.0,0.31460249930146594
Ziegler-Nichols relay,0.85,0.8,0.49475390977674255,1.0,0.3052460902232575
Ziegler-Nichols relay,0.86,0.8,0.5039402023262564,1.0,0.2960597976737437
Ziegler-Nichols relay,0.87,0.8,0.5129594713748699,1.0,0.2870405286251302
Ziegler-Nichols relay,0.88,0.8,0.5208930851181416,0.9493082272548128,0.27910691488185846
Ziegler-Nichols relay,0.89,0.8,0.5296041199341753,1.0,0.2703958800658247
Ziegler-Nichols relay,0.9,0.8,0.5381567722990085,1.0,0.26184322770099155
Ziegler-Nichols relay,0.91,0.8,0.546553921893572,1.0,0.25344607810642805
Ziegler-Nichols relay,0.92,0.8,0.5547983960409616,1.0,0.24520160395903845
Ziegler-Nichols relay,0.93,0.8,0.5628929706583986,1.0,0.23710702934160144
Ziegler-Nichols relay,0.9400000000000001,0.8,0.5708403711918822,1.0,0.2291596288081178
Ziegler-Nichols relay,0.9500000000000001,0.8,0.578643273533848,1.0,0.221356726466152
Ziegler-Nichols relay,0.96,0.8,0.5858628253387231,0.9757186228019792,0.2141371746612769
Ziegler-Nichols relay,0.97,0.8,0.592210021572862,0.934958618216356,0.2077899784271381
Ziegler-Nichols relay,0.98,0.8,0.5996243848169918,1.0,0.20037561518300828
Ziegler-Nichols relay,0.99,0.8,0.6069039414566828,1.0,0.19309605854331724
Ziegler-Nichols relay,1.0,0.8,0.6140511425211067,1.0,0.18594885747889334
Ziegler-Nichols relay,1.01,0.8,0.6210683944752684,1.0,0.17893160552473164
Ziegler-Nichols relay,1.02,0.8,0.6279580600302636,1.0,0.1720419399697365
Ziegler-Nichols relay,1.03,0.8,0.6342368520532327,0.9732916212935638,0.1657631479467674
Ziegler-Nichols relay,1.04,0.8,0.6408870911068102,1.0,0.15911290889318985
Ziegler-Nichols relay,1.05,0.8,0.6473231596183079,0.9948708592391837,0.15267684038169216
Ziegler-Nichols relay,1.06,0.8,0.6537354658070659,1.0,0.14626453419293417
Ziegler-Nichols relay,1.07,0.8,0.6595968738555431,0.9761129084733167,0.14040312614445694
Ziegler-Nichols relay,1.08,0.8,0.6657860216036241,1.0,0.13421397839637594
Ziegler-Nichols relay,1.09,0.8,0.6696981188693908,0.8809513712207901,0.13030188113060925
Ziegler-Nichols relay,1.1,0.8,0.6754718588987522,0.9872538204842682,0.12452814110124788
Ziegler-Nichols relay,1.11,0.8,0.681190577500972,0.9900013820208462,0.11880942249902804
Ziegler-Nichols relay,1.12,0.8,0.6869871124554998,1.0,0.11301288754450023
Ziegler-Nichols relay,1.1300000000000001,0.8,0.692512122401597,0.9908626594908435,0.10748787759840306
Ziegler-Nichols relay,1.1400000000000001,0.8,0.6980760719934143,0.9985293499515497,0.10192392800658578
Ziegler-Nichols relay,1.1500000000000001,0.8,0.7022534729869823,0.9278331266396553,0.09774652701301778
Ziegler-Nichols relay,1.16,0.8,0.7076670462054008,1.0,0.09233295379459927
Ziegler-Nichols relay,1.17,0.8,0.7102462654949413,0.8495241071301325,0.08975373450505875
Ziegler-Nichols relay,1.18,0.8,0.7137129402998634,0.9009133797656602,0.08628705970013661
Ziegler-Nichols relay,1.19,0.8,0.7189181595671387,1.0,0.08108184043286137
Ziegler-Nichols relay,1.2,0.8,0.7237473377844232,0.9845229615177911,0.0762526622155768
Ziegler-Nichols relay,1.21,0.8,0.7280335032304849,0.9594864373178109,0.07196649676951516
Ziegler-Nichols relay,1.22,0.8,0.7313326916746659,0.909488867660437,0.06866730832533419
Ziegler-Nichols relay,1.23,0.8,0.7342637816229901,0.892542638832498,0.06573621837700994
Ziegler-Nichols relay,1.24,0.8,0.7361292224925343,0.8368630294479215,0.06387077750746573
Ziegler-Nichols relay,1.25,0.8,0.7408731732626176,0.9970465148471163,0.059126826737382454
Ziegler-Nichols relay,1.26,0.8,0.7440626919238591,0.9162966996309033,0.055937308076140946
Ziegler-Nichols relay,1.27,0.8,0.74788194294833,0.9541214982697589,0.05211805705167005
Ziegler-Nichols relay,1.28,0.8,0.7498526174177724,0.8562690387676652,0.05014738258222762
Ziegler-Nichols relay,1.29,0.8,0.7532794515744098,0.9383284960328273,0.04672054842559026
Ziegler-Nichols relay,1.3,0.8,0.7558679740694708,0.895648188802768,0.04413202593052923
Ziegler-Nichols relay,1.31,0.8,0.7603067381772987,1.0,0.03969326182270139
Ziegler-Nichols relay,1.32,0.8,0.7634427374971319,0.932786700768128,0.03655726250286817
Ziegler-Nichols relay,1.33,0.8,0.7669733785467396,0.9576279952255589,0.03302662145326041
Ziegler-Nichols relay,1.34,0.8,0.7678312452816193,0.8141560489651214,0.032168754718380765
Ziegler-Nichols relay,1.35,0.8,0.770208388770617,0.8985741371764961,0.029791611229383008
Ziegler-Nichols relay,1.36,0.8,0.7734899033649415,0.9506916914584618,0.026510096635058544
Ziegler-Nichols relay,1.37,0.8,0.7764591254189914,0.936797116337687,0.02354087458100862
Ziegler-Nichols relay,1.3800000000000001,0.8,0.7781745274474503,0.8708062369842328,0.02182547255254974
Ziegler-Nichols relay,1.3900000000000001,0.8,0.7812129748623172,0.9452891352651301,0.018787025137682822
Ziegler-Nichols relay,1.4000000000000001,0.8,0.7840315082205547,0.936232309565379,0.01596849177944537
Ziegler-Nichols relay,1.41,0.8,0.7851067350547194,0.8431689840996116,0.014893264945280649
Ziegler-Nichols relay,1.42,0.8,0.7845936209840305,0.7568854611668294,0.015406379015969529
Ziegler-Nichols relay,1.43,0.8,0.7876722492084529,0.953918173327265,0.012327750791547132
Ziegler-Nichols relay,1.44,0.8,0.7903921405804478,0.9372662746681728,0.009607859419552223
Ziegler-Nichols relay,1.45,0.8,0.7932070305695011,0.9452110899783784,0.006792969430498896
Ziegler-Nichols relay,1.46,0.8,0.7956312152439,0.9265371876614402,0.00436878475610003
Ziegler-Nichols relay,1.47,0.8,0.795850214755919,0.8076761884049419,0.00414978524408105
Ziegler-Nichols relay,1.48,0.8,0.7962727015766905,0.8190869898983538,0.003727298423309544
Ziegler-Nichols relay,1.49,0.8,0.7978807693551614,0.8847164293925892,0.0021192306448386544
Ziegler-Nichols relay,1.5,0.8,0.7989801259984086,0.8583453847337562,0.0010198740015914254
Ziegler-Nichols relay,1.51,0.8,0.8002892148649292,0.8709800136570441,-0.0002892148649291659
Ziegler-Nichols relay,1.52,0.8,0.8014527111868425,0.8642815125701595,-0.0014527111868424258
Ziegler-Nichols relay,1.53,0.8,0.8041546687731952,0.9500603784362409,-0.004154668773195147
Ziegler-Nichols relay,1.54,0.8,0.8050564507284608,0.8537526763128025,-0.005056450728460726
Ziegler-Nichols relay,1.55,0.8,0.8054176990999644,0.8249251111611592,-0.005417699099964368
Ziegler-Nichols relay,1.56,0.8,0.8068623301770691,0.8848724083407248,-0.006862330177069054
Ziegler-Nichols relay,1.57,0.8,0.8077198173467461,0.8540241245093079,-0.007719817346746094
Ziegler-Nichols relay,1.58,0.8,0.8088605579125258,0.8704605484646274,-0.008860557912525713
Ziegler-Nichols relay,1.59,0.8,0.8093326128016401,0.8348235768138154,-0.009332612801640106
Ziegler-Nichols relay,1.6,0.8,0.8087173945746414,0.7754956103167083,-0.00871739457464138
Ziegler-Nichols relay,1.61,0.8,0.8098276872029764,0.8697834891330656,-0.009827687202976332
Ziegler-Nichols relay,1.62,0.8,0.8104063404087116,0.8416536135184155,-0.010406340408711579
Ziegler-Nichols relay,1.6300000000000001,0.8,0.8099734841623768,0.7865992468602961,-0.009973484162376756
Ziegler-Nichols relay,1.6400000000000001,0.8,0.8100440336821427,0.8138537077495028,-0.010044033682142683
Ziegler-Nichols relay,1.6500000000000001,0.8,0.8091723524810802,0.7621015676237045,-0.00917235248108017
Ziegler-Nichols relay,1.6600000000000001,0.8,0.8124491253301841,0.9893948591817924,-0.012449125330184052
Ziegler-Nichols relay,1.67,0.8,0.8115141956754293,0.7610279943186709,-0.011514195675429217
Ziegler-Nichols relay,1.68,0.8,0.8123872948377945,0.8595346496055188,-0.012387294837794438
Ziegler-Nichols relay,1.69,0.8,0.8123498064137885,0.8103254315174633,-0.012349806413788467
Ziegler-Nichols relay,1.7,0.8,0.8117025984763119,0.7767533698525757,-0.011702598476311832
Ziegler-Nichols relay,1.71,0.8,0.8111262115711142,0.7800013186904416,-0.011126211571114153
Ziegler-Nichols relay,1.72,0.8,0.8108376570539075,0.7952557131247489,-0.01083765705390749
Ziegler-Nichols relay,1.73,0.8,0.8115066924466936,0.8476346036571437,-0.011506692446693556
Ziegler-Nichols relay,1.74,0.8,0.8104297868448963,0.7522768843478416,-0.01042978684489626
Ziegler-Nichols relay,1.75,0.8,0.8116160042636279,0.8756717448751368,-0.011616004263627855
Ziegler-Nichols relay,1.76,0.8,0.8120922739892277,0.8378108391716134,-0.012092273989227631
Ziegler-Nichols relay,1.77,0.8,0.811404276930907,0.7742524357815929,-0.011404276930906954
Ziegler-Nichols relay,1.78,0.8,0.8122827602837182,0.8597208613355227,-0.012282760283718108
Ziegler-Nichols relay,1.79,0.8,0.8100786540544079,0.6910569176716536,-0.010078654054407887
Ziegler-Nichols relay,1.8,0.8,0.809865834869706,0.7983735988958036,-0.009865834869705936
Ziegler-Nichols relay,1.81,0.8,0.8085000506595447,0.734747703310833,-0.008500050659544622
Ziegler-Nichols relay,1.82,0.8,0.8097383171257287,0.876604706299667,-0.009738317125728702
Ziegler-Nichols relay,1.83,0.8,0.8106522216745071,0.8600030673085413,-0.010652221674507079
Ziegler-Nichols relay,1.84,0.8,0.8105323454712805,0.8040590304970457,-0.010532345471280458
Ziegler-Nichols relay,1.85,0.8,0.8098225058407469,0.7714911657919318,-0.009822505840746842
Ziegler-Nichols relay,1.86,0.8,0.8106118803844136,0.853238105742416,-0.010611880384413519
Ziegler-Nichols relay,1.87,0.8,0.810019158605832,0.778012182562427,-0.010019158605831913
Ziegler-Nichols relay,1.8800000000000001,0.8,0.8099796339262219,0.8078453012272765,-0.00997963392622181
Ziegler-Nichols relay,1.8900000000000001,0.8,0.8082655286808839,0.7157038454326325,-0.008265528680883816
Ziegler-Nichols relay,1.9000000000000001,0.8,0.8093985462333123,0.8705814940644508,-0.009398546233312266
Ziegler-Nichols relay,1.9100000000000001,0.8,0.8082491746000758,0.7461831064053057,-0.008249174600075793
Ziegler-Nichols relay,1.92,0.8,0.8091307426042691,0.8567354148307034,-0.009130742604269049
Ziegler-Nichols relay,1.93,0.8,0.8098246550099444,0.847295924916408,-0.009824655009944339
Ziegler-Nichols relay,1.94,0.8,0.8098875024611148,0.8132812648243181,-0.009887502461114805
Ziegler-Nichols relay,1.95,0.8,0.8103205331792815,0.8337041919602839,-0.0103205331792815
Ziegler-Nichols relay,1.96,0.8,0.8091998558820377,0.7486832818308682,-0.009199855882037644
Ziegler-Nichols relay,1.97,0.8,0.8076317073273829,0.722951685376025,-0.007631707327382831
Ziegler-Nichols relay,1.98,0.8,0.8074844665917206,0.7995334668659578,-0.007484466591720529
Ziegler-Nichols relay,1.99,0.8,0.8068285021081021,0.7714064199927015,-0.006828502108102041
Ziegler-Nichols relay,2.0,0.8,0.805345996272092,0.7252906811275484,-0.00534599627209198
